ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
3236BB65BD883554,docked_bike,2020-04-02 21:36:49,2020-04-02 21:48:36,Lincoln Ave & Fullerton Ave,127,Clark St & Elm St,176.0,41.9259,-87.6493,41.903,-87.6313,member
FCB60CC8219A9B19,docked_bike,2020-04-03 20:54:24,2020-04-03 21:09:29,Lincoln Ave & Fullerton Ave,127,Clark St & Elm St,176.0,41.9259,-87.6493,41.903,-87.6313,member
E49571905E2E25A2,docked_bike,2020-04-28 13:24:48,2020-04-28 15:06:17,Rush St & Cedar St,172,Dearborn St & Erie St,110.0,41.9023,-87.6277,41.894,-87.6293,casual
FE5C0F59DA288C64,docked_bike,2020-04-10 11:44:04,2020-04-10 12:07:19,Keystone Ave & Montrose Ave,495,Keystone Ave & Montrose Ave,495.0,41.9611,-87.729,41.9611,-87.729,casual
8A168D40C18274C1,docked_bike,2020-04-27 19:16:45,2020-04-27 19:44:16,Wolcott (Ravenswood) Ave & Montrose Ave,238,Sheridan Rd & Buena Ave,306.0,41.9614,-87.6762,41.9585,-87.655,casual
65D72C32CFA5FE93,docked_bike,2020-04-30 19:12:12,2020-04-30 20:13:29,Sheridan Rd & Loyola Ave,451,Broadway & Barry Ave,300.0,42.001,-87.6612,41.9377,-87.6441,casual
1BE019F17DA8587A,docked_bike,2020-04-11 16:06:41,2020-04-11 16:47:02,Franklin St & Chicago Ave,31,Ashland Ave & Division St,210.0,41.8967,-87.6357,41.9035,-87.6677,member
CAA69BB6A5FA801B,docked_bike,2020-04-21 19:20:27,2020-04-21 19:23:29,Halsted St & Dickens Ave,225,Larrabee St & Webster Ave,144.0,41.9199,-87.6488,41.9218,-87.6441,member
1013AA57CB389C39,docked_bike,2020-04-24 18:00:07,2020-04-24 18:10:19,Damen Ave & Melrose Ave,228,Broadway & Barry Ave,300.0,41.9406,-87.6785,41.9377,-87.6441,member
F2ED37955DEAF89C,docked_bike,2020-04-03 15:01:45,2020-04-03 15:14:30,Ogden Ave & Race Ave,186,Loomis St & Jackson Blvd,146.0,41.8918,-87.6588,41.8779,-87.662,casual
0D56443244ACCB35,docked_bike,2020-04-07 15:22:11,2020-04-07 15:37:22,63rd St Beach,101,Blackstone Ave & Hyde Park Blvd,121.0,41.781,-87.5761,41.8026,-87.5904,member
F566324DA50FB085,docked_bike,2020-04-21 08:08:30,2020-04-21 08:23:18,Clark St & Armitage Ave,94,Michigan Ave & Lake St,52.0,41.9183,-87.6363,41.886,-87.6241,member
FD8C3A6002456380,docked_bike,2020-04-16 17:55:01,2020-04-16 18:24:28,Broadway & Cornelia Ave,303,Logan Blvd & Elston Ave,258.0,41.9455,-87.6464,41.9295,-87.6842,casual
EAB49CEB7BAFB4A9,docked_bike,2020-04-07 13:35:57,2020-04-07 13:58:09,Wacker Dr & Washington St,18,Loomis St & Lexington St,320.0,41.8831,-87.6373,41.8722,-87.6615,casual
DD959978856A6F70,docked_bike,2020-04-10 19:52:34,2020-04-10 19:56:17,Wells St & Elm St,182,Wells St & Huron St,53.0,41.9032,-87.6343,41.8947,-87.6344,casual
4D99523892F93E06,docked_bike,2020-04-26 08:17:55,2020-04-26 08:26:54,Paulina St & Flournoy St,383,Green St & Madison St,198.0,41.873,-87.6691,41.8819,-87.6488,casual
40B6E51F94F23290,docked_bike,2020-04-28 10:33:07,2020-04-28 10:56:04,Pine Grove Ave & Waveland Ave,232,Pine Grove Ave & Waveland Ave,232.0,41.9493,-87.6463,41.9493,-87.6463,casual
0B22B9975DDD42F3,docked_bike,2020-04-12 15:24:05,2020-04-12 17:09:34,State St & Harrison St,5,Cicero Ave & Quincy St,539.0,41.8741,-87.6277,41.8776,-87.7454,casual
78F2E0796F5C0D84,docked_bike,2020-04-28 13:20:57,2020-04-28 13:29:04,Lake Park Ave & 47th St,267,Lake Park Ave & 47th St,267.0,41.8094,-87.5919,41.8094,-87.5919,casual
C31B97B650A7179E,docked_bike,2020-04-14 14:13:42,2020-04-14 14:43:13,Columbus Dr & Randolph St,195,St. Clair St & Erie St,211.0,41.8847,-87.6195,41.8944,-87.6227,member
C77A8E1CC4843FDC,docked_bike,2020-04-16 11:44:50,2020-04-16 11:57:27,St. Clair St & Erie St,211,LaSalle Dr & Huron St,627.0,41.8944,-87.6227,41.8949,-87.6323,member
CB6D3ED412EB8276,docked_bike,2020-04-19 13:53:18,2020-04-19 14:03:34,Clark St & Lincoln Ave,141,Wells St & Huron St,53.0,41.9157,-87.6346,41.8947,-87.6344,member
7AB20608CED0C42C,docked_bike,2020-04-26 14:35:05,2020-04-26 14:43:21,Lake Shore Dr & Diversey Pkwy,329,Wilton Ave & Belmont Ave,117.0,41.9326,-87.6364,41.9402,-87.653,member
D83C089D4F75D44F,docked_bike,2020-04-26 12:22:06,2020-04-26 12:29:05,Wilton Ave & Belmont Ave,117,Lake Shore Dr & Diversey Pkwy,329.0,41.9402,-87.653,41.9326,-87.6364,member
7A7E3E4CA8DE7655,docked_bike,2020-04-05 12:53:41,2020-04-05 13:10:02,LaSalle St & Jackson Blvd,283,Clark St & Schiller St,301.0,41.8782,-87.6319,41.908,-87.6315,member
D2F7591540E4F394,docked_bike,2020-04-05 12:36:09,2020-04-05 12:52:44,Lake Shore Dr & North Blvd,268,LaSalle St & Jackson Blvd,283.0,41.9117,-87.6268,41.8782,-87.6319,member
BBF069FDECAE334D,docked_bike,2020-04-08 10:45:21,2020-04-08 11:09:16,Mies van der Rohe Way & Chicago Ave,173,Field Blvd & South Water St,7.0,41.8969,-87.6217,41.8863,-87.6175,member
5A951BFF53399D35,docked_bike,2020-04-08 10:32:03,2020-04-08 10:40:05,Lake Shore Dr & North Blvd,268,Mies van der Rohe Way & Chicago Ave,173.0,41.9117,-87.6268,41.8969,-87.6217,member
34A668F86E9BA030,docked_bike,2020-04-08 11:38:45,2020-04-08 11:46:26,Rush St & Superior St,161,Ritchie Ct & Banks St,180.0,41.8958,-87.6259,41.9069,-87.6262,member
9976B6BEAF6A941F,docked_bike,2020-04-07 14:46:37,2020-04-07 15:25:56,Lake Shore Dr & North Blvd,268,Lake Shore Dr & North Blvd,268.0,41.9117,-87.6268,41.9117,-87.6268,member
95DF0645021ED745,docked_bike,2020-04-10 12:04:17,2020-04-10 12:27:23,Lake Shore Dr & North Blvd,268,Lake Shore Dr & North Blvd,268.0,41.9117,-87.6268,41.9117,-87.6268,member
187B6D68E27A861E,docked_bike,2020-04-09 20:45:28,2020-04-09 21:10:10,Lake Shore Dr & North Blvd,268,Ritchie Ct & Banks St,180.0,41.9117,-87.6268,41.9069,-87.6262,member
F4FA446AA555F868,docked_bike,2020-04-10 12:27:30,2020-04-10 12:37:03,Lake Shore Dr & North Blvd,268,Lake Shore Dr & North Blvd,268.0,41.9117,-87.6268,41.9117,-87.6268,member
A07A7A17CAB1D0D5,docked_bike,2020-04-23 07:46:39,2020-04-23 07:54:23,Indiana Ave & Roosevelt Rd,255,Millennium Park,90.0,41.8679,-87.623,41.881,-87.6241,member
8DC7132F589B3FEF,docked_bike,2020-04-21 17:23:00,2020-04-21 17:34:49,Michigan Ave & Washington St,43,Indiana Ave & Roosevelt Rd,255.0,41.884,-87.6247,41.8679,-87.623,member
7E9C0069C7461C35,docked_bike,2020-04-21 07:40:08,2020-04-21 07:53:36,Indiana Ave & Roosevelt Rd,255,Michigan Ave & Washington St,43.0,41.8679,-87.623,41.884,-87.6247,member
087EEA65E67C78CB,docked_bike,2020-04-26 13:52:43,2020-04-26 14:33:52,Indiana Ave & Roosevelt Rd,255,Indiana Ave & Roosevelt Rd,255.0,41.8679,-87.623,41.8679,-87.623,member
21D9A8906043E58F,docked_bike,2020-04-09 18:09:11,2020-04-09 18:32:44,Calumet Ave & 35th St,335,Calumet Ave & 35th St,335.0,41.8314,-87.618,41.8314,-87.618,casual
2E3B122280D43CF9,docked_bike,2020-04-07 07:36:00,2020-04-07 07:58:41,Sheridan Rd & Buena Ave,306,Cherry Ave & Blackhawk St,666.0,41.9585,-87.655,41.9072,-87.6556,casual
1F83419332674262,docked_bike,2020-04-06 17:19:19,2020-04-06 18:10:20,Warren Park West,450,Warren Park West,450.0,42.0018,-87.6888,42.0018,-87.6888,casual
5F8891F870FE26DE,docked_bike,2020-04-28 13:20:59,2020-04-28 13:44:28,Lake Park Ave & 47th St,267,Cottage Grove Ave & 47th St,336.0,41.8094,-87.5919,41.8099,-87.6068,casual
2B68CC91159D35DF,docked_bike,2020-04-10 11:44:28,2020-04-10 11:54:19,Michigan Ave & 14th St,168,Dearborn St & Adams St,37.0,41.8641,-87.6237,41.8794,-87.6298,casual
E9C535CB5D46A2FB,docked_bike,2020-04-12 11:22:48,2020-04-12 11:42:50,Rush St & Cedar St,172,Rush St & Cedar St,172.0,41.9023,-87.6277,41.9023,-87.6277,casual
84CD9C1943BCAE15,docked_bike,2020-04-12 14:01:29,2020-04-12 14:09:15,Clark St & Ida B Wells Dr,50,Clinton St & Madison St,77.0,41.8759,-87.6306,41.8822,-87.6411,casual
4BE9B9B7D6119173,docked_bike,2020-04-30 22:12:22,2020-04-30 22:59:24,Indiana Ave & Roosevelt Rd,255,LaSalle St & Illinois St,181.0,41.8679,-87.623,41.8908,-87.6317,casual
5CBA3E5F176D2352,docked_bike,2020-04-26 15:08:07,2020-04-26 15:35:41,Spaulding Ave & Armitage Ave,506,Kedzie Ave & Milwaukee Ave,260.0,41.9171,-87.7102,41.9296,-87.7079,casual
D43FE8EE055E068F,docked_bike,2020-04-20 13:31:30,2020-04-20 15:11:24,Halsted St & Roscoe St,299,Halsted St & Roscoe St,299.0,41.9437,-87.649,41.9437,-87.649,casual
200F73D21B065168,docked_bike,2020-04-28 13:45:12,2020-04-28 13:57:32,Ashland Ave & Division St,210,Sheffield Ave & Kingsbury St,20.0,41.9035,-87.6677,41.9105,-87.6531,casual
B8CB12B45B1A0EBE,docked_bike,2020-04-26 18:00:02,2020-04-26 18:24:36,Talman Ave & Addison St,491,Wood St & Milwaukee Ave,61.0,41.9466,-87.6946,41.9077,-87.6726,casual
D12FCDF18351AF8D,docked_bike,2020-04-24 23:15:05,2020-04-24 23:27:02,Lakeview Ave & Fullerton Pkwy,313,Clark St & Schiller St,301.0,41.9259,-87.639,41.908,-87.6315,casual
2C10A068E6980B84,docked_bike,2020-04-18 10:05:40,2020-04-18 10:05:59,Clark St & Chicago Ave,337,Clark St & Chicago Ave,337.0,41.8968,-87.6309,41.8968,-87.6309,member
152B400278F3944A,docked_bike,2020-04-08 06:55:54,2020-04-08 07:14:26,Kingsbury St & Erie St,74,Broadway & Belmont Ave,296.0,41.8938,-87.6417,41.9401,-87.6455,member
97DB5E875A2CF64D,docked_bike,2020-04-08 07:14:44,2020-04-08 07:34:41,Broadway & Belmont Ave,296,Kingsbury St & Erie St,74.0,41.9401,-87.6455,41.8938,-87.6417,member
9DC2D2FC569C9C68,docked_bike,2020-04-06 07:41:22,2020-04-06 07:52:13,Lake Shore Dr & North Blvd,268,Kingsbury St & Erie St,74.0,41.9117,-87.6268,41.8938,-87.6417,member
E1CA24CD60C55081,docked_bike,2020-04-06 07:21:56,2020-04-06 07:40:44,Kingsbury St & Erie St,74,Lake Shore Dr & North Blvd,268.0,41.8938,-87.6417,41.9117,-87.6268,member
BDB020F162192059,docked_bike,2020-04-10 12:24:26,2020-04-10 12:47:45,Southport Ave & Roscoe St,229,Clark St & North Ave,126.0,41.9437,-87.664,41.912,-87.6319,member
C378EAF91B5306B8,docked_bike,2020-04-10 13:47:07,2020-04-10 14:06:17,Michigan Ave & Lake St,52,Loomis St & Jackson Blvd,146.0,41.886,-87.6241,41.8779,-87.662,member
94100282F096597D,docked_bike,2020-04-10 14:15:14,2020-04-10 14:43:51,Loomis St & Jackson Blvd,146,Sheffield Ave & Wrightwood Ave,302.0,41.8779,-87.662,41.9287,-87.6538,member
E93A18C36DA01836,docked_bike,2020-04-22 18:01:22,2020-04-22 19:30:00,Wabash Ave & Roosevelt Rd,59,Wabash Ave & 9th St,321.0,41.8672,-87.626,41.8708,-87.6257,casual
BC103513F151BAF3,docked_bike,2020-04-03 08:02:05,2020-04-03 08:10:38,Wabash Ave & Adams St,39,McClurg Ct & Erie St,142.0,41.8795,-87.6257,41.8945,-87.6179,member
B034DF3B3016BCF6,docked_bike,2020-04-03 19:23:41,2020-04-03 19:32:21,McClurg Ct & Erie St,142,Wabash Ave & Adams St,39.0,41.8945,-87.6179,41.8795,-87.6257,member
769513D46DDB8F61,docked_bike,2020-04-02 19:29:37,2020-04-02 19:37:31,McClurg Ct & Erie St,142,Wabash Ave & Adams St,39.0,41.8945,-87.6179,41.8795,-87.6257,member
0CF5D7770EF49257,docked_bike,2020-04-12 14:34:28,2020-04-12 14:56:30,Wabash Ave & Grand Ave,199,Stockton Dr & Wrightwood Ave,324.0,41.8915,-87.6268,41.9313,-87.6387,member
BB1B0920095DC673,docked_bike,2020-04-21 15:34:47,2020-04-21 15:54:38,Paulina St & Flournoy St,383,Michigan Ave & 14th St,168.0,41.873,-87.6691,41.8641,-87.6237,member
32AA4ED47D05A00F,docked_bike,2020-04-26 14:33:46,2020-04-26 14:50:16,Broadway & Barry Ave,300,Broadway & Barry Ave,300.0,41.9377,-87.6441,41.9377,-87.6441,member
1F4109CEAFD8C997,docked_bike,2020-04-05 10:20:47,2020-04-05 10:35:37,Damen Ave & Pierce Ave,69,Larrabee St & Armitage Ave,288.0,41.9094,-87.6777,41.9181,-87.6437,casual
67FF9A26FB94EF8A,docked_bike,2020-04-21 20:05:03,2020-04-21 20:21:11,Southport Ave & Clark St,292,Clark St & Bryn Mawr Ave,460.0,41.9571,-87.6642,41.9836,-87.6692,casual
D915EEC1537C839D,docked_bike,2020-04-08 12:21:05,2020-04-08 12:48:01,Logan Blvd & Elston Ave,258,Sheridan Rd & Irving Park Rd,240.0,41.9295,-87.6842,41.9542,-87.6544,casual
FDBE6FBCE8BCE81D,docked_bike,2020-04-15 12:46:55,2020-04-15 12:54:56,Lincoln Ave & Waveland Ave,257,Sheffield Ave & Waveland Ave,114.0,41.9488,-87.6753,41.9494,-87.6545,casual
44BAA96BCEF056BF,docked_bike,2020-04-27 20:13:21,2020-04-27 20:29:22,Southport Ave & Roscoe St,229,Southport Ave & Roscoe St,229.0,41.9437,-87.664,41.9437,-87.664,member
6087923A4DD53580,docked_bike,2020-04-19 13:10:15,2020-04-19 13:52:08,Wells St & Hubbard St,212,Buckingham Fountain,2.0,41.8899,-87.6343,41.8765,-87.6205,member
3E918927A8C91D40,docked_bike,2020-04-09 17:22:13,2020-04-09 17:46:18,Indiana Ave & Roosevelt Rd,255,Indiana Ave & Roosevelt Rd,255.0,41.8679,-87.623,41.8679,-87.623,casual
A022E8868C7FFB9A,docked_bike,2020-04-10 17:32:30,2020-04-10 17:47:54,Broadway & Barry Ave,300,Lake Shore Dr & Wellington Ave,157.0,41.9377,-87.6441,41.9367,-87.6368,member
5C87D407F45881F8,docked_bike,2020-04-28 15:16:23,2020-04-28 15:27:06,Greenview Ave & Fullerton Ave,188,Southport Ave & Roscoe St,229.0,41.9253,-87.6658,41.9437,-87.664,casual
6286687289394DC7,docked_bike,2020-04-19 15:07:29,2020-04-19 15:39:23,Marshfield Ave & Cortland St,58,Ogden Ave & Race Ave,186.0,41.916,-87.6689,41.8918,-87.6588,member
A64D4E5E173F483A,docked_bike,2020-04-19 11:34:47,2020-04-19 12:52:28,Carpenter St & Huron St,92,McCormick Place,62.0,41.8946,-87.6534,41.8514,-87.6188,casual
A113FD80C8B7C40E,docked_bike,2020-04-28 10:11:59,2020-04-28 11:10:42,Broadway & Cornelia Ave,303,Broadway & Cornelia Ave,303.0,41.9455,-87.6464,41.9455,-87.6464,casual
E4F4342372B11FD3,docked_bike,2020-04-20 18:19:48,2020-04-20 18:22:01,Lincoln Ave & Diversey Pkwy,152,Lincoln Ave & Diversey Pkwy,152.0,41.9322,-87.6586,41.9322,-87.6586,casual
3B3D9698F4BF8FCD,docked_bike,2020-04-27 13:58:38,2020-04-27 14:06:28,Peoria St & Jackson Blvd,134,Canal St & Taylor St,414.0,41.8776,-87.6496,41.8703,-87.6395,casual
A5BC5165A79656EE,docked_bike,2020-04-03 17:17:39,2020-04-03 17:18:31,Damen Ave & Division St,130,Damen Ave & Division St,130.0,41.9033,-87.6784,41.9033,-87.6784,casual
B085C3E717E8591D,docked_bike,2020-04-06 19:25:20,2020-04-06 19:49:10,Clark St & Randolph St,51,Sheffield Ave & Wellington Ave,115.0,41.8846,-87.6319,41.9363,-87.6527,member
9A33E85E8156977A,docked_bike,2020-04-03 17:43:33,2020-04-03 18:13:32,Clark St & Randolph St,51,Sheffield Ave & Wellington Ave,115.0,41.8846,-87.6319,41.9363,-87.6527,member
3479A8AC5C3657E1,docked_bike,2020-04-04 09:53:29,2020-04-04 10:22:34,Sheffield Ave & Wellington Ave,115,Clark St & Randolph St,51.0,41.9363,-87.6527,41.8846,-87.6319,member
6B063C60E35D07EB,docked_bike,2020-04-04 18:32:29,2020-04-04 19:00:12,Clark St & Randolph St,51,Sheffield Ave & Wellington Ave,115.0,41.8846,-87.6319,41.9363,-87.6527,member
7D8CB217AEEF4823,docked_bike,2020-04-03 05:41:09,2020-04-03 06:07:13,Sheffield Ave & Wellington Ave,115,Clark St & Randolph St,51.0,41.9363,-87.6527,41.8846,-87.6319,member
5CB300401755356E,docked_bike,2020-04-03 17:42:40,2020-04-03 17:42:44,Clark St & Randolph St,51,Clark St & Randolph St,51.0,41.8846,-87.6319,41.8846,-87.6319,member
4B3A65C79517C16A,docked_bike,2020-04-01 19:39:55,2020-04-01 20:08:39,Clark St & Randolph St,51,Sheffield Ave & Wellington Ave,115.0,41.8846,-87.6319,41.9363,-87.6527,member
CC38BCEF56D451CC,docked_bike,2020-04-07 05:23:49,2020-04-07 05:49:56,Sheffield Ave & Wellington Ave,115,Clark St & Randolph St,51.0,41.9363,-87.6527,41.8846,-87.6319,member
D8D4EBEB7F6704AF,docked_bike,2020-04-07 19:43:38,2020-04-07 20:10:18,Clark St & Randolph St,51,Sheffield Ave & Wellington Ave,115.0,41.8846,-87.6319,41.9363,-87.6527,member
80D4BEFDCD9B34AB,docked_bike,2020-04-06 07:10:11,2020-04-06 07:35:57,Sheffield Ave & Wellington Ave,115,Clark St & Randolph St,51.0,41.9363,-87.6527,41.8846,-87.6319,member
68B4C7193EA4209F,docked_bike,2020-04-12 11:32:28,2020-04-12 11:48:01,Lincoln Park Conservatory,673,Dearborn St & Erie St,110.0,41.9239,-87.6358,41.894,-87.6293,member
A37A6901F4820986,docked_bike,2020-04-11 13:14:35,2020-04-11 13:59:57,Damen Ave & Madison St,215,Michigan Ave & Jackson Blvd,284.0,41.8814,-87.6749,41.8779,-87.6241,member
F1F7CB093CBEDE84,docked_bike,2020-04-11 12:46:24,2020-04-11 13:13:49,Dearborn St & Erie St,110,Damen Ave & Madison St,215.0,41.894,-87.6293,41.8814,-87.6749,member
5C0BD0CA2B94A47A,docked_bike,2020-04-28 15:28:56,2020-04-28 16:19:31,Glenwood Ave & Morse Ave,447,Sheridan Rd & Greenleaf Ave,354.0,42.008,-87.6655,42.0106,-87.6624,casual
4690C0FC2D82C215,docked_bike,2020-04-05 19:03:13,2020-04-05 19:21:43,Dayton St & North Ave,60,Damen Ave & Pierce Ave,69.0,41.9106,-87.6494,41.9094,-87.6777,member
617602808F26541F,docked_bike,2020-04-18 15:03:57,2020-04-18 16:26:08,Kimball Ave & Belmont Ave,497,Kimball Ave & Belmont Ave,497.0,41.9394,-87.7116,41.9394,-87.7116,casual
7EA11DFE2B2F0277,docked_bike,2020-04-18 15:11:05,2020-04-18 15:14:00,Ogden Ave & Race Ave,186,Eckhart Park,86.0,41.8918,-87.6588,41.8964,-87.661,member
F0896711C491D8B2,docked_bike,2020-04-26 18:30:25,2020-04-26 18:43:00,Dayton St & North Ave,60,Green St & Madison St,198.0,41.9106,-87.6494,41.8819,-87.6488,casual
FA7EF96B694511B8,docked_bike,2020-04-01 05:36:36,2020-04-01 06:01:51,Sheffield Ave & Wellington Ave,115,Clark St & Randolph St,51.0,41.9363,-87.6527,41.8846,-87.6319,member
7319F8A5E0489085,docked_bike,2020-04-10 12:13:53,2020-04-10 12:32:40,Clark St & Elm St,176,Michigan Ave & Ida B Wells Dr,45.0,41.903,-87.6313,41.8762,-87.6244,casual
E77809F1D16FEC5E,docked_bike,2020-04-19 18:37:46,2020-04-19 18:42:39,Orleans St & Chestnut St (NEXT Apts),620,Wells St & Huron St,53.0,41.8982,-87.6375,41.8947,-87.6344,casual
5FF21F22743D2D8F,docked_bike,2020-04-01 13:04:50,2020-04-01 13:19:18,Clark St & Schiller St,301,LaSalle St & Jackson Blvd,283.0,41.908,-87.6315,41.8782,-87.6319,member
78E18614C4683E02,docked_bike,2020-04-01 15:35:27,2020-04-01 15:45:52,LaSalle St & Jackson Blvd,283,McClurg Ct & Illinois St,26.0,41.8782,-87.6319,41.8904,-87.6175,member
6EE01E36F07A85A3,docked_bike,2020-04-21 12:22:39,2020-04-21 12:26:30,Sheffield Ave & Fullerton Ave,67,Wilton Ave & Diversey Pkwy,13.0,41.9256,-87.6537,41.9324,-87.6527,casual
7205A564DFC98DD2,docked_bike,2020-04-27 14:01:27,2020-04-27 14:06:13,Western Ave & Walton St,374,Ashland Ave & Augusta Blvd,30.0,41.8984,-87.6866,41.8996,-87.6677,casual
42042ECA220E920A,docked_bike,2020-04-14 07:19:44,2020-04-14 07:32:17,Damen Ave & Thomas St (Augusta Blvd),183,Sacramento Blvd & Franklin Blvd,375.0,41.9013,-87.6774,41.8905,-87.7026,member
7C25E76F0353D96A,docked_bike,2020-04-13 19:18:33,2020-04-13 19:29:14,Sheffield Ave & Wrightwood Ave,302,Larrabee St & Webster Ave,144.0,41.9287,-87.6538,41.9218,-87.6441,member
13A11BCF06E6CD44,docked_bike,2020-04-19 14:21:45,2020-04-19 15:04:22,Ritchie Ct & Banks St,180,California Ave & Division St,216.0,41.9069,-87.6262,41.903,-87.6975,casual
8F6A265BBD0D1B9A,docked_bike,2020-04-08 12:17:08,2020-04-08 12:51:24,Honore St & Division St,17,Honore St & Division St,17.0,41.9031,-87.6739,41.9031,-87.6739,casual
133A734F602308F5,docked_bike,2020-04-10 10:17:49,2020-04-10 10:35:53,Stockton Dr & Wrightwood Ave,324,Stockton Dr & Wrightwood Ave,324.0,41.9313,-87.6387,41.9313,-87.6387,casual
6CB6009C0CC16718,docked_bike,2020-04-20 21:09:16,2020-04-20 21:52:15,Indiana Ave & Roosevelt Rd,255,Indiana Ave & Roosevelt Rd,255.0,41.8679,-87.623,41.8679,-87.623,casual
2435073E58FAA484,docked_bike,2020-04-12 10:43:08,2020-04-12 10:54:23,Clark St & Chicago Ave,337,Larrabee St & Division St,359.0,41.8968,-87.6309,41.9035,-87.6434,casual
FBD1E79C6E13B942,docked_bike,2020-04-07 17:28:33,2020-04-07 17:56:23,Clark St & 9th St (AMLI),394,Federal St & Polk St,41.0,41.8708,-87.6312,41.8721,-87.6295,casual
51D8089DF0249267,docked_bike,2020-04-11 17:26:05,2020-04-11 17:52:55,Campbell Ave & Fullerton Ave,504,Campbell Ave & Fullerton Ave,504.0,41.9246,-87.6893,41.9246,-87.6893,casual
44B36D0BAD1BFE2E,docked_bike,2020-04-18 14:18:26,2020-04-18 15:14:33,State St & Harrison St,5,State St & Harrison St,5.0,41.8741,-87.6277,41.8741,-87.6277,casual
9AF7FFD095C21312,docked_bike,2020-04-07 21:50:45,2020-04-07 22:15:06,Broadway & Ridge Ave,461,Albany Ave & Montrose Ave,480.0,41.984,-87.6603,41.961,-87.7059,casual
FD722C53DCDD5EB0,docked_bike,2020-04-07 13:05:32,2020-04-07 13:15:57,Clarendon Ave & Gordon Ter,312,Broadway & Belmont Ave,296.0,41.9579,-87.6495,41.9401,-87.6455,casual
043A188A44801BED,docked_bike,2020-04-09 16:20:51,2020-04-09 16:46:07,Franklin St & Chicago Ave,31,Humboldt Blvd & Armitage Ave,507.0,41.8967,-87.6357,41.9175,-87.7018,casual
2E3A037C2F54A840,docked_bike,2020-04-13 14:20:21,2020-04-13 14:38:15,Jefferson St & Monroe St,73,Aberdeen St & Jackson Blvd,21.0,41.8804,-87.6427,41.8777,-87.6548,casual
404774FDB501C0FD,docked_bike,2020-04-12 14:48:16,2020-04-12 15:41:27,Lake Shore Dr & North Blvd,268,Wells St & Elm St,182.0,41.9117,-87.6268,41.9032,-87.6343,casual
C9CD2A45AACD1360,docked_bike,2020-04-18 11:09:43,2020-04-18 11:16:42,Sedgwick St & North Ave,118,Orleans St & Elm St,23.0,41.9114,-87.6387,41.9029,-87.6377,casual
7838E4A71A53BD12,docked_bike,2020-04-15 10:58:14,2020-04-15 11:14:36,Sedgwick St & Webster Ave,143,Fairbanks Ct & Grand Ave,24.0,41.9222,-87.6389,41.8918,-87.6206,casual
98FF1333675D34D1,docked_bike,2020-04-03 19:03:57,2020-04-03 19:31:15,Broadway & Granville Ave,454,Broadway & Granville Ave,454.0,41.9948,-87.6603,41.9948,-87.6603,casual
4C60BCBCC09CC0B1,docked_bike,2020-04-10 19:22:12,2020-04-10 20:11:41,California Ave & Montrose Ave,481,California Ave & Montrose Ave,481.0,41.9611,-87.6954,41.9611,-87.6954,casual
5D49A240D8CF8A50,docked_bike,2020-04-23 07:19:55,2020-04-23 07:39:00,Clybourn Ave & Division St,138,Lincoln Ave & Diversey Pkwy,152.0,41.9046,-87.6406,41.9322,-87.6586,casual
C99396D461C565BB,docked_bike,2020-04-09 10:59:40,2020-04-09 11:02:22,Michigan Ave & 14th St,168,Wabash Ave & Roosevelt Rd,59.0,41.8641,-87.6237,41.8672,-87.626,member
434B16F81CC380A2,docked_bike,2020-04-07 13:58:23,2020-04-07 14:10:39,Michigan Ave & 14th St,168,Michigan Ave & 14th St,168.0,41.8641,-87.6237,41.8641,-87.6237,member
2AA7B31B2EA64A0C,docked_bike,2020-04-06 12:20:28,2020-04-06 12:50:15,Sheridan Rd & Buena Ave,306,Sheridan Rd & Buena Ave,306.0,41.9585,-87.655,41.9585,-87.655,casual
64042720978EE8B5,docked_bike,2020-04-21 17:36:01,2020-04-21 17:40:52,Michigan Ave & 14th St,168,Michigan Ave & 14th St,168.0,41.8641,-87.6237,41.8641,-87.6237,member
6507334C4BA62FBE,docked_bike,2020-04-28 14:59:24,2020-04-28 15:36:18,Green St & Madison St,198,Kosciuszko Park,499.0,41.8819,-87.6488,41.9306,-87.7238,member
55915DC786317691,docked_bike,2020-04-03 19:47:10,2020-04-03 20:07:16,Lincoln Ave & Waveland Ave,257,Sheridan Rd & Irving Park Rd,240.0,41.9488,-87.6753,41.9542,-87.6544,member
27F822C1077DE076,docked_bike,2020-04-22 14:52:29,2020-04-22 15:11:16,Clark St & Winnemac Ave,325,Washtenaw Ave & Lawrence Ave,475.0,41.9733,-87.6678,41.969,-87.696,member
B6685DAB4F875316,docked_bike,2020-04-26 08:03:27,2020-04-26 08:11:02,Walsh Park,628,Ashland Ave & Blackhawk St,333.0,41.9146,-87.668,41.9071,-87.6673,member
D1F2DD591A02D79F,docked_bike,2020-04-19 14:59:36,2020-04-19 16:53:07,Franklin St & Illinois St,672,Indiana Ave & Roosevelt Rd,255.0,41.891,-87.6355,41.8679,-87.623,casual
CB696D5347D5D409,docked_bike,2020-04-13 09:17:55,2020-04-13 09:46:23,Clarendon Ave & Gordon Ter,312,Clinton St & Lake St,66.0,41.9579,-87.6495,41.8856,-87.6418,member
AD2132CC3B162DDB,docked_bike,2020-04-07 16:06:23,2020-04-07 16:36:59,Desplaines St & Kinzie St,56,Fairbanks St & Superior St,635.0,41.8887,-87.6444,41.8957,-87.6201,member
